modelName,mrp,brand,image
AX7154,16995,AX,https://watchard.com/media/catalog/product/cache/3/image/1320x1584/z/e/cache/1920_zegarek-meski-armani-exchange-dante-set-ax7154set.webp
AX1878,14995,AX,https://img.tatacliq.com/images/i16//658Wx734H/MP000000021008048_658Wx734H_202402021901551.jpeg
AX1960,16495,AX,https://img.tatacliq.com/images/i16//658Wx734H/MP000000021008044_658Wx734H_202402021901541.jpeg
AX1962,17495,AX,https://img.tatacliq.com/images/i16//658Wx734H/MP000000021008018_658Wx734H_202402021858481.jpeg
AX5662,16995,AX,https://img.tatacliq.com/images/i16//658Wx734H/MP000000021007963_658Wx734H_202402021856481.jpeg
AX1957,17995,AX,https://img.tatacliq.com/images/i16//658Wx734H/MP000000021007975_658Wx734H_202402021856461.jpeg
AX2452,13995,AX,https://justintime.in/cdn/shop/products/1Z8qNCXJpOThD8IcGY4677_hFTt0L-6mT.jpg?v=1701332998&width=823
AX7147,14995,AX,"https://assets.myntassets.com/h_1440,q_90,w_1080/v1/assets/images/23376960/2023/6/26/6c3b4f42-0b26-4d99-a68f-ebbcaf896bc31687765225974ArmaniExchangeMenLeatherAnalogueWatchAX7147SET-Black1.jpg"
AX1881,14995,AX,https://img.tatacliq.com/images/i17//658Wx734H/MP000000022314912_658Wx734H_202405181602431.jpeg
AX1742,14995,AX,https://img.tatacliq.com/images/i13/658Wx734H/MP000000018996012_658Wx734H_202308310917221.jpeg
AX1882,14995,AX,https://img.tatacliq.com/images/i17//658Wx734H/MP000000022314909_658Wx734H_202405181602391.jpeg
AX1952,17495,AX,https://img.tatacliq.com/images/i13/658Wx734H/MP000000018995978_658Wx734H_202308310916041.jpeg
AX1961,17495,AX,https://img.tatacliq.com/images/i16//658Wx734H/MP000000021008039_658Wx734H_202402021901341.jpeg
AX5385,12495,AX,https://img.tatacliq.com/images/i17//658Wx734H/MP000000022315193_658Wx734H_202405181628521.jpeg
AX5617,14495,AX,https://img.tatacliq.com/images/i17//658Wx734H/MP000000022119927_658Wx734H_202405031221331.jpeg
AX7151SET,19495,AX,https://img.tatacliq.com/images/i14/658Wx734H/MP000000019850256_658Wx734H_202310281352091.jpeg
AX7156SET,14995,AX,https://img.tatacliq.com/images/i16//658Wx734H/MP000000021007909_658Wx734H_202402021852561.jpeg
,0,,
