Model No.,Godwan,MT Stock,IB Stock,DDN Stock,DL Stock,CHD Stock,Main,Sample Line,Total
VELV00620,0,0,0,1,0,0,0,0,1
VEPM00420,0,1,0,0,0,0,0,0,1
VEPN00520,0,0,0,0,0,0,0,0,0
VERE02120,0,1,0,0,0,0,0,0,1
VERE02320,0,0,0,1,0,0,0,0,1
VERE02420,0,1,0,0,0,0,0,0,1
VESN00722,0,1,0,0,0,0,0,0,1
VESN00922,0,1,0,0,0,0,0,0,1
VET300921,0,1,0,0,0,0,0,0,1
VEVI00620,0,0,0,1,0,0,0,0,1
VEVK00320,0,0,0,1,0,0,0,0,1
VEVK00420,0,0,0,1,0,0,0,0,1
VEVK00720,0,0,0,0,0,0,0,0,0
VEZ200421,0,0,0,0,0,0,0,0,0
VEZ200521,0,0,0,1,0,0,0,0,1
VEZ300621,0,0,0,1,0,0,0,0,1
VEZ400521,0,0,0,1,0,0,0,0,1
VEZ600321,0,0,0,1,0,0,0,0,1
VEZ600421,0,0,0,1,0,0,0,0,1
VE3I00422,0,0,0,0,0,0,0,0,0
VEU300421,0,0,0,0,0,0,0,0,0
VEVK00520,0,0,0,0,0,0,0,0,0
VE6K00523,0,0,0,0,0,1,0,0,1
VE7G00423,0,0,0,0,0,1,0,0,1
VE7F00523,0,0,0,0,0,1,0,0,1
VE7E00423,0,0,0,0,0,1,0,0,1
VE7F00423,0,0,0,0,0,1,0,0,1
VE7B00323,0,0,0,0,0,1,0,0,1
VE8G00424,0,0,0,0,0,1,0,0,1
VE8Q00424,0,0,0,0,0,1,0,0,1
VE8Q00524,0,0,0,0,0,1,0,0,1
VE7G00223,0,0,0,0,0,1,0,0,1
VE8F00324,0,0,0,0,0,1,0,0,1
VEVI00420,0,0,0,0,0,1,0,0,1
VE1D02023,0,0,0,0,0,1,0,0,1
VE2CA0723,0,0,0,0,0,1,0,0,1
VE2S00422,0,0,0,0,0,1,0,0,1
VE2U00522,0,0,0,0,0,1,0,0,1
VE8I00624,0,0,0,0,0,1,0,0,1
VE8D00424,0,0,0,0,0,1,0,0,1
VE9CA0224,0,0,0,0,0,1,0,0,1
VE9CA0324,0,0,0,0,0,1,0,0,1
VEOCA0324,0,0,0,0,0,1,0,0,1
VEZ600723,0,0,0,0,0,1,0,0,1
CE1107,0,0,1,0,0,0,0,0,1
CE1108,0,0,0,0,0,1,0,0,1
CE1111,0,1,0,0,0,0,0,0,1
CE1112,0,2,0,0,0,0,0,0,2
CE1114,0,0,0,0,0,0,0,0,0
CE1121,0,0,0,0,0,0,0,0,0
CE5027,0,1,1,1,0,0,0,0,3
CE5028,0,0,0,0,0,1,0,0,1
CE5029,0,1,0,0,0,0,0,0,1
ES2811,2,1,1,1,0,1,0,0,6
ES3284,2,1,1,1,0,0,0,0,5
ES3405,0,0,0,0,0,0,0,0,0
ES3545,2,1,1,1,0,1,0,0,6
ES3546,0,1,0,1,0,0,0,0,2
ES3716,0,0,0,0,0,1,0,0,1
ES4274,0,0,1,0,0,0,0,0,1
ES4301,0,0,0,1,0,1,0,0,2
ES4318,0,0,0,0,0,0,0,0,0
ES4319,0,0,0,0,0,0,0,0,0
ES4342,0,0,0,0,0,0,0,0,0
ES4433,0,0,0,0,0,0,0,0,0
ES4447,0,0,0,0,0,0,0,0,0
ES4519,0,1,0,1,0,0,0,0,2
ES4628,0,0,0,0,0,0,0,0,0
ES4745,0,1,1,0,0,0,0,0,2
ES4746,0,1,0,1,0,1,0,0,3
ES4748,0,0,0,0,0,0,0,0,0
ES5070,0,0,0,0,0,0,0,0,0
ES5087,0,0,1,0,0,0,0,0,1
ES5098,0,1,0,0,0,1,0,0,2
ES5106,0,0,1,0,0,0,0,0,1
ES5109,0,0,0,0,0,0,0,0,0
ES5131,0,1,1,0,0,0,0,0,2
ES5159,0,0,0,0,0,0,0,0,0
ES5165,0,0,0,1,0,0,0,0,1
ES5198,0,0,0,0,0,0,0,0,0
ES5216,1,1,1,1,0,1,0,0,5
ES5218,0,0,0,0,0,0,0,0,0
FS4552,2,1,1,1,0,1,0,0,6
FS4682,2,1,1,1,0,1,0,0,6
FS4735,2,1,1,1,0,1,0,0,6
FS4795,0,0,0,0,0,0,0,0,0
FS4812,0,1,1,1,0,1,0,0,4
FS4813,0,1,1,1,0,1,0,0,4
FS4835,3,1,1,1,0,1,0,0,7
FS5061,2,1,1,1,0,1,0,0,6
FS5305,0,1,1,0,0,1,0,0,3
FS5308,0,1,1,1,0,1,0,0,4
FS5380,1,1,1,1,0,1,0,0,5
FS5402,0,0,0,0,0,0,0,0,0
FS5437,0,1,1,1,0,1,0,0,4
FS5447,0,2,0,0,0,1,0,0,3
FS5452,0,0,1,0,0,0,0,0,1
FS5453,0,0,0,0,0,0,0,0,0
FS5459,0,1,1,0,0,1,0,0,3
FS5503,0,0,0,0,0,0,0,0,0
FS5512,1,1,1,1,0,1,0,0,5
FS5525,1,1,1,2,0,1,0,0,6
FS5551,0,1,1,0,0,0,0,0,2
FS5607,0,0,0,0,0,0,0,0,0
FS5699,1,1,1,1,0,1,0,0,5
FS5763,0,0,0,0,0,0,0,0,0
FS5792,0,0,1,1,0,0,0,0,2
FS5796,0,0,0,0,0,0,0,0,0
FS5798,0,0,0,0,0,1,0,0,1
FS5841,0,0,0,0,0,0,0,0,0
FS5852,0,0,0,0,0,0,0,0,0
FS5862,0,1,0,0,0,0,0,0,1
FS5896,0,1,0,0,0,0,0,0,1
FS5903,0,0,0,0,0,0,0,0,0
FS5906,0,1,1,1,0,1,0,0,4
FS5907,0,0,0,0,0,0,0,0,0
FS5949,0,0,0,0,0,0,0,0,0
ME3061,0,1,1,1,0,1,0,0,4
ME3098,0,0,1,1,0,0,0,0,2
ME3099,0,1,1,1,0,0,0,0,3
ME3110,1,1,1,1,0,1,0,0,5
ME3155,0,1,1,1,0,1,0,0,4
ME3170,0,1,1,1,0,1,0,0,4
ME3171,2,1,1,1,0,1,0,0,6
ME3172,0,1,1,1,0,0,0,0,3
ME3183,0,0,1,1,0,0,0,0,2
ME3185,0,0,1,0,0,0,0,0,1
ME3195,0,0,0,0,0,1,0,0,1
ME3197,0,1,0,1,0,0,0,0,2
ME3206,0,0,0,0,0,0,0,0,0
ME3210,0,1,0,1,0,0,0,0,2
ME3217,0,1,0,1,0,0,0,0,2
ME3218,0,0,0,0,0,0,0,0,0
CE1123,0,0,0,0,0,1,0,0,1
FS5384,0,0,0,0,0,0,0,0,0
FS5900,0,3,0,0,0,0,0,0,3
FS6016,0,0,0,0,0,0,0,0,0
ES5324,0,0,0,1,0,0,0,0,1
FS6034,1,1,1,1,0,1,0,0,5
ME3219,0,0,0,0,0,0,0,0,0
FS6017,0,1,2,0,0,0,0,0,3
FS5905,0,1,1,0,0,0,0,0,2
ES4735,0,0,0,0,0,0,0,0,0
FTW4019,0,0,0,0,0,0,0,0,0
FTW4025,0,1,1,1,0,1,0,0,4
FTW4033,0,1,1,0,0,0,0,0,2
FTW4055,0,1,1,0,0,0,0,0,2
FTW4059,0,1,0,1,0,1,0,0,3
FTW4060,0,2,1,1,0,0,0,0,4
FTW4061,0,0,0,0,0,0,0,0,0
FTW4062,0,1,1,1,0,0,0,0,3
FTW4063,0,1,1,0,0,0,0,0,2
FTW6036,0,0,0,0,0,0,0,0,0
FTW6077,0,0,0,0,0,0,0,0,0
FTW6078,0,1,0,1,0,0,0,0,2
FTW6079,0,1,1,1,0,0,0,0,3
FTW6080,0,0,1,0,0,0,0,0,1
FTW7010,0,0,0,0,0,1,0,0,1
FTW7017,0,0,1,0,0,0,0,0,1
BQ1571,0,1,0,1,0,1,0,0,3
BQ2328,0,0,0,0,0,0,0,0,0
BQ2365,0,0,0,0,0,1,0,0,1
BQ2366,3,1,1,1,0,1,0,0,7
BQ2401,0,0,0,1,0,0,0,0,1
BQ2453,0,0,0,0,0,0,0,0,0
BQ2491,0,1,0,0,0,0,0,0,1
BQ2492,0,0,0,0,0,0,0,0,0
BQ2512,0,0,0,0,0,0,0,0,0
BQ2541,0,0,0,1,0,0,0,0,1
BQ2551,0,0,0,0,0,0,0,0,0
BQ2552,0,0,0,0,0,0,0,0,0
BQ3377,0,1,1,1,0,1,0,0,4
BQ3420,0,0,0,0,0,0,0,0,0
BQ3656,0,0,0,0,0,0,0,0,0
BQ3691,0,1,1,1,0,1,0,0,4
BQ3729,0,1,0,0,0,0,0,0,1
BQ3036,0,0,0,0,0,0,0,0,0
BQ3568,0,0,0,0,0,0,0,0,0
ES5068,0,0,0,0,0,0,0,0,0
ES5258,0,1,1,1,0,1,0,0,4
ES5269,0,1,0,0,0,0,0,0,1
ES5275,0,1,0,0,0,0,0,0,1
ES5277,0,1,0,0,0,1,0,0,2
ES5279,0,1,1,1,0,1,0,0,4
ES5286,0,0,0,0,0,0,0,0,0
ES5293,0,0,0,0,0,0,0,0,0
FS5946,0,1,1,1,0,1,0,0,4
ES4649,0,1,1,1,0,0,0,0,3
ES5136,0,0,0,0,0,0,0,0,0
ES5217,0,1,0,1,0,0,0,0,2
ES5245,0,1,2,1,0,1,0,0,5
ES5246,0,0,1,1,0,0,0,0,2
ES5247,0,1,2,2,0,0,0,0,5
ES5259,0,1,1,1,0,1,0,0,4
ES5267,0,1,1,0,0,0,0,0,2
ES5299,1,2,1,1,0,1,0,0,6
ES5300,0,1,1,1,0,0,0,0,3
ME3230,0,0,0,0,0,0,0,0,0
ME3232,0,1,0,0,0,0,0,0,1
BQ2386,0,0,0,0,0,0,0,0,0
BQ3281,0,0,0,0,0,0,0,0,0
BQ3378,1,1,1,1,0,1,0,0,5
BQ3639,0,1,1,1,0,1,0,0,4
CE1125,0,0,0,0,0,0,0,0,0
CE1110,0,2,1,0,0,0,0,0,3
FS5963,3,1,1,1,0,1,0,0,7
FS5987,0,0,1,0,0,0,0,0,1
BQ2494,0,1,0,1,0,0,0,0,2
ES5219,0,1,1,0,0,0,0,0,2
ES5317,0,0,0,0,0,0,0,0,0
FS6013,0,1,0,1,0,1,0,0,3
FS6014,0,0,1,0,0,0,0,0,1
ME3207,0,0,0,0,0,0,0,0,0
BQ2366N,0,0,0,0,0,0,0,0,0
ES5261,0,0,0,0,0,1,0,0,1
ES5319,0,1,1,1,0,0,0,0,3
ES5321,0,1,1,1,0,1,0,0,4
ES5322,0,0,0,0,0,0,0,0,0
FS5522,0,1,1,1,0,1,0,0,4
FS5983,0,0,0,0,0,1,0,0,1
FS6026,0,0,0,0,0,0,0,0,0
FS6027,0,0,0,0,0,0,0,0,0
FS6028,0,0,0,0,0,1,0,0,1
FS6030,0,1,1,1,0,0,0,0,3
FS6031,1,1,1,1,0,1,0,0,5
FS6035,0,1,1,1,0,1,0,0,4
BQ2383,0,0,0,0,0,0,0,0,0
BQ2401N,0,0,1,0,0,0,0,0,1
BQ2412,0,0,0,1,0,2,0,0,3
BQ2457,0,0,0,0,0,0,0,0,0
BQ2493,2,1,1,1,0,1,0,0,6
BQ3721,0,0,1,1,0,0,0,0,2
FTW1106,0,0,0,0,0,1,0,0,1
FTW2102,0,1,1,0,0,0,0,0,2
FTW2112,0,1,0,0,0,0,0,0,1
FTW4024,0,0,0,0,0,0,0,0,0
FTW4040,0,0,0,0,0,0,0,0,0
FTW4047,0,0,0,0,0,0,0,0,0
FTW4049,0,0,0,0,0,0,0,0,0
FTW4051,0,0,0,0,0,0,0,0,0
FTW4056,0,0,0,0,0,0,0,0,0
FTW4069,0,1,0,0,0,0,0,0,1
FTW4071,0,0,0,0,0,0,0,0,0
FTW6024,0,1,0,0,0,0,0,0,1
FTW6054,0,0,0,0,0,0,0,0,0
FTW6068,0,0,0,0,0,0,0,0,0
FTW6073,0,0,0,0,0,0,0,0,0
FTW7045,0,0,0,0,0,0,0,0,0
ES3020,0,1,1,1,0,1,0,0,4
ES3282,0,0,0,0,0,0,0,0,0
FS5992,0,0,0,0,0,0,0,0,0
ES5337,0,1,0,0,0,0,0,0,1
ES5338,0,1,0,1,0,0,0,0,2
ES5343,0,0,0,1,0,0,0,0,1
ES5344,0,1,1,0,0,0,0,0,2
ES5345,0,0,0,1,0,0,0,0,1
FS4736,0,1,0,0,0,0,0,0,1
FS5151,0,0,0,0,0,0,0,0,0
FS5990,0,1,1,1,0,1,0,0,4
FS6033,0,0,1,1,0,0,0,0,2
FS6045,0,1,0,1,0,0,0,0,2
FS6048,0,1,1,1,0,0,0,0,3
ES2362,0,0,0,0,0,0,0,0,0
FS4487,0,1,0,1,0,1,0,0,3
FS4656,0,0,0,0,0,0,0,0,0
FS5251,0,0,0,0,0,0,0,0,0
FS5901,0,1,1,1,0,0,0,0,3
BQ2419,0,1,0,0,0,1,0,0,2
ES5320,0,0,1,0,0,0,0,0,1
ES5329,0,1,0,0,0,0,0,0,1
ES5330,0,1,0,0,0,0,0,0,1
FS5972,0,1,0,1,0,0,0,0,2
FS6029,0,1,0,0,0,0,0,0,1
FS6032,0,1,1,1,0,0,0,0,3
FTW2109,0,1,0,0,0,0,0,0,1
EF5345,0,0,0,0,0,0,0,0,0
ES5334,0,1,0,2,0,1,0,0,4
ES5341,0,1,0,0,0,0,0,0,1
ES5348,0,1,0,1,0,1,0,0,3
ES5349,0,1,1,1,0,0,0,0,3
ES5350,0,1,0,1,0,0,0,0,2
FS4867,0,0,0,0,0,0,0,0,0
FS5851,0,1,0,1,0,0,0,0,2
FS6047,0,1,0,0,0,0,0,0,1
FS6050,0,1,0,0,0,0,0,0,1
BQ3341,0,1,1,1,0,0,0,0,3
BQ3392,0,0,0,1,0,0,0,0,1
BQ3393,0,0,0,1,0,1,0,0,2
FS6042,0,1,1,0,0,0,0,0,2
FTW4000,0,1,0,0,0,0,0,0,1
ES5369,0,0,1,1,0,1,0,0,3
FS5251SET,0,1,0,0,0,1,0,0,2
ES5308,1,1,1,0,0,1,0,0,4
BQ2587,0,0,0,0,0,0,0,0,0
BQ2754SET,0,0,0,0,0,0,0,0,0
ES4701,0,0,0,0,0,0,0,0,0
ES5166,0,0,0,0,0,0,0,0,0
ES5167,0,0,0,0,0,0,0,0,0
FS4775,0,0,0,0,0,0,0,0,0
FS6008,0,0,0,0,0,0,0,0,0
FS6022,0,0,0,0,0,0,0,0,0
FS6023,0,0,0,0,0,0,0,0,0
ME3220,0,0,0,0,0,0,0,0,0
ME3256,0,0,0,0,0,0,0,0,0
AR11059,0,0,0,0,0,0,0,0,0
AR11129,0,0,0,0,0,0,0,0,0
AR11181,0,1,0,0,0,1,0,0,2
AR11188,0,0,0,1,0,1,0,0,2
AR11223,0,0,0,1,0,0,0,0,1
AR11244,0,1,1,1,0,0,0,0,3
AR11339,0,0,0,0,0,0,0,0,0
AR11360,0,1,0,1,0,1,0,0,3
AR11362,0,1,0,0,0,1,0,0,2
AR11363,0,0,0,0,0,0,0,0,0
AR11396,0,1,0,0,0,0,0,0,1
AR11409,0,0,1,1,0,0,0,0,2
AR11421,0,0,0,1,0,0,0,0,1
AR11446,0,2,0,0,0,1,0,0,3
AR11451,0,0,0,0,0,0,0,0,0
AR11453,0,0,0,0,0,0,0,0,0
AR11481,0,0,0,1,0,1,0,0,2
AR11500,0,1,1,1,0,1,0,0,4
AR11509,0,0,0,0,0,0,0,0,0
AR11560,0,1,0,1,0,1,0,0,3
AR11006,0,0,0,0,0,0,0,0,0
AR11007,0,0,0,0,0,0,0,0,0
AR11143,0,0,0,0,0,0,0,0,0
AR11152,0,0,0,0,0,0,0,0,0
AR11351,0,0,1,0,0,0,0,0,1
AR11523,0,1,1,1,0,0,0,0,3
AR11524,0,1,1,1,0,0,0,0,3
AR11553,0,1,0,0,0,0,0,0,1
AR11561,0,0,0,0,0,0,0,0,0
AR11567,0,1,0,1,0,1,0,0,3
AR11569,0,0,1,1,0,1,0,0,3
AR11578,0,0,1,1,0,1,0,0,3
AR1853,0,0,0,1,0,1,0,0,2
AR2482,0,0,0,1,0,1,0,0,2
AR1828,0,1,1,1,0,1,0,0,4
AR1840,0,0,1,1,0,0,0,0,2
AR1909,0,1,0,1,0,1,0,0,3
AR1926,0,1,1,1,0,1,0,0,4
AR1968,0,0,0,0,0,0,0,0,0
AR1970,0,1,0,1,0,1,0,0,3
AR1979,0,1,1,1,0,1,0,0,4
AR2434,0,1,1,1,0,1,0,0,4
AR2448,0,1,1,1,0,0,0,0,3
AR2502,3,1,1,1,0,1,0,0,7
AR60007,0,1,0,1,0,1,0,0,3
AR60008,0,1,0,1,0,0,0,0,2
AR60023,0,0,1,0,0,0,0,0,1
AR60037,0,1,0,0,0,0,0,0,1
AR60042,0,0,0,0,0,0,0,0,0
AR60053,0,0,0,1,0,1,0,0,2
AR6060,0,1,0,0,0,0,0,0,1
AR6061,0,1,0,0,0,0,0,0,1
AR70002,0,0,0,0,0,0,0,0,0
AR70007,0,1,0,0,0,0,0,0,1
ART5021,0,1,0,0,0,0,0,0,1
AR11520,0,0,0,0,0,0,0,0,0
AR11521,0,0,0,1,0,1,0,0,2
AR11527,0,0,0,0,0,0,0,0,0
AR11528,0,0,1,0,0,1,0,0,2
AR11529,0,1,1,1,0,1,0,0,4
AR11499,0,1,0,1,0,1,0,0,3
AR11507,0,1,0,1,0,1,0,0,3
AR11511,0,0,0,0,0,1,0,0,1
AR11537,0,1,0,1,0,1,0,0,3
AR11541,0,1,0,1,0,1,0,0,3
AR11554,0,1,1,1,0,1,0,0,4
AR11571,0,0,0,1,0,1,0,0,2
AR11572,0,0,1,1,0,0,0,0,2
AR11573,0,1,1,1,0,1,0,0,4
AR70010,0,1,0,0,0,1,0,0,2
AR11562,0,1,1,1,0,1,0,0,4
AR60061,0,0,0,0,0,0,0,0,0
AR11091,0,0,0,0,0,0,0,0,0
AR11530,0,1,1,1,0,1,0,0,4
AR11558,0,0,0,1,0,1,0,0,2
AR11575,0,0,1,1,0,1,0,0,3
AR11579,0,0,0,0,0,1,0,0,1
AR11105,0,0,0,0,0,0,0,0,0
AR11161,0,0,0,0,0,0,0,0,0
AR11164,0,0,0,0,0,0,0,0,0
AR11180,0,0,0,0,0,0,0,0,0
AR11182,0,0,0,0,0,0,0,0,0
AR11201,0,0,0,0,0,0,0,0,0
AR11208,0,0,0,0,0,0,0,0,0
AR11227,0,0,0,0,0,0,0,0,0
AR11306,0,0,0,0,0,0,0,0,0
AR11392,0,1,0,0,0,0,0,0,1
AR11398,0,0,0,0,0,0,0,0,0
AR11402,0,0,0,0,0,0,0,0,0
AR11410,0,0,0,0,0,0,0,0,0
AR11423,0,0,0,0,0,0,0,0,0
AR11428,0,0,0,1,0,0,0,0,1
AR11429,0,0,0,0,0,0,0,0,0
AR11431,0,0,0,0,0,0,0,0,0
AR11449,0,0,0,0,0,0,0,0,0
AR11450,0,0,0,0,0,0,0,0,0
AR11512,0,0,0,0,0,0,0,0,0
AR1676,0,1,1,1,0,1,0,0,4
AR1895,0,0,0,0,0,0,0,0,0
AR2068,0,0,0,0,0,0,0,0,0
AR60032,0,0,0,0,0,0,0,0,0
AR60044,0,0,0,0,0,0,0,0,0
AR60045,0,0,0,0,0,0,0,0,0
AR60049,0,0,0,0,0,0,0,0,0
AR60056,0,0,0,0,0,0,0,0,0
AR70006,0,0,0,0,0,0,0,0,0
ART5024,0,1,0,0,0,0,0,0,1
ART5027,0,1,0,0,0,0,0,0,1
ART5029,0,1,0,0,0,0,0,0,1
AR11338,0,1,1,1,0,0,0,0,3
AR11445,0,1,0,1,0,0,0,0,2
AR11566,0,0,0,0,0,0,0,0,0
AR11591,0,1,0,1,0,1,0,0,3
AR11600,0,0,1,1,0,1,0,0,3
AR11597,0,0,0,0,0,0,0,0,0
AR11583,0,1,0,1,0,1,0,0,3
AR2447,0,1,1,0,0,1,0,0,3
AR11582,0,0,1,1,0,1,0,0,3
AR11589,0,1,0,0,0,1,0,0,2
AR11606,0,0,0,1,0,1,0,0,2
AR1908,0,1,0,1,0,0,0,0,2
AR70008,0,0,0,1,0,1,0,0,2
AR11243,0,0,0,1,0,0,0,0,1
AR11556,0,1,0,1,0,1,0,0,3
AR11576,0,1,1,1,0,2,0,0,5
AR11587,0,1,0,0,0,1,0,0,2
AR11588,0,0,0,0,0,0,0,0,0
AR11601,0,0,0,1,0,1,0,0,2
AR11605,0,1,1,1,0,1,0,0,4
AR11608,0,1,1,2,0,1,0,0,5
AR11609,0,1,1,1,0,0,0,0,3
AR11610,0,0,0,1,0,1,0,0,2
AR2500,0,0,0,1,0,1,0,0,2
AR60075,0,1,0,0,0,0,0,0,1
AR11484,0,1,1,1,0,0,0,0,3
AR11568,0,1,0,1,0,0,0,0,2
AR11581,0,1,1,1,0,0,0,0,3
AR11599,0,1,0,1,0,1,0,0,3
AR1925,0,1,0,1,0,1,0,0,3
AR11628,0,1,0,0,0,0,0,0,1
AR60078,0,1,0,1,0,1,0,0,3
AR80023,0,1,0,0,0,1,0,0,2
AR1918,0,1,0,1,0,1,0,0,3
AR11634,0,1,0,0,0,0,0,0,1
AR11627,0,1,0,1,0,1,0,0,3
AR11615,0,1,0,0,0,1,0,0,2
AR11242,0,1,0,0,0,1,0,0,2
AR11620,0,1,0,0,0,1,0,0,2
AR11621,0,1,0,0,0,1,0,0,2
AR11613,0,1,0,1,0,1,0,0,3
AR11622,0,1,0,0,0,1,0,0,2
AR11590,0,1,0,1,0,1,0,0,3
AR60079,0,1,0,1,0,1,0,0,3
AR60080,0,1,0,1,0,1,0,0,3
AR11559,0,0,0,1,0,1,0,0,2
AR11594,0,0,0,0,0,1,0,0,1
AR11062,0,0,0,0,0,0,0,0,0
AR11148,0,0,0,0,0,0,0,0,0
AR11222,0,0,0,0,0,0,0,0,0
AR11584,0,0,0,0,0,0,0,0,0
AR11618,0,0,0,0,0,0,0,0,0
AR11626,0,0,0,0,0,0,0,0,0
AR11629,0,0,0,0,0,0,0,0,0
AR11630,0,0,0,0,0,0,0,0,0
AR11633,0,0,0,0,0,0,0,0,0
AR11635,0,0,0,0,0,0,0,0,0
AR1763,0,0,0,0,0,0,0,0,0
AR1819,0,0,0,0,0,0,0,0,0
AR2511,0,0,0,0,0,0,0,0,0
AR60036,0,0,0,0,0,0,0,0,0
MK3203,0,1,0,1,0,1,0,0,3
MK3513,0,1,1,1,0,1,0,0,4
MK3640,0,0,0,0,0,0,0,0,0
MK3716,0,1,1,0,0,0,0,0,2
MK3845,0,1,0,0,0,1,0,0,2
MK4335,0,0,0,0,0,0,0,0,0
MK4340,0,1,1,1,0,0,0,0,3
MK4519,0,0,0,0,0,1,0,0,1
MK4593,0,1,0,1,0,1,0,0,3
MK4594,0,0,0,0,0,0,0,0,0
MK4598,0,0,0,0,0,1,0,0,1
MK5263,0,1,0,1,0,1,0,0,3
MK5491,0,1,1,1,0,1,0,0,4
MK5798,0,1,1,1,0,1,0,0,4
MK5799,0,1,0,0,0,1,0,0,2
MK5896,0,0,1,1,0,0,0,0,2
MK6301,0,0,0,0,0,0,0,0,0
MK6357,1,1,1,1,0,1,0,0,5
MK6485,0,1,0,0,0,1,0,0,2
MK6937,0,1,0,0,0,0,0,0,1
MK6988,0,0,0,1,0,0,0,0,1
MK6989,0,1,1,0,0,0,0,0,2
MK7076,0,1,1,0,0,0,0,0,2
MK7229,0,1,1,0,0,1,0,0,3
MK7230,0,0,0,0,0,0,0,0,0
MK7279,0,1,0,0,0,0,0,0,1
MK7282,0,0,0,0,0,0,0,0,0
MK7302,0,1,0,0,0,0,0,0,1
MK8344,0,0,1,0,0,0,0,0,1
MK8603,0,0,0,0,0,0,0,0,0
MK9046,0,0,0,0,0,0,0,0,0
MK9055,0,0,0,0,0,0,0,0,0
MKT5072,0,1,1,0,0,0,0,0,2
MKT5096,0,1,0,0,0,0,0,0,1
MKT5129,0,0,0,0,0,0,0,0,0
MKT5133,1,0,1,1,0,1,0,0,4
MKT5134,0,0,0,0,0,0,0,0,0
MKT5135,0,0,0,0,0,0,0,0,0
MKT5136,0,0,0,0,0,0,0,0,0
MKT5137,0,0,0,0,0,0,0,0,0
MKT5138,0,0,0,0,0,0,0,0,0
MKT5139,0,1,0,1,0,0,0,0,2
MKT5144,0,0,0,0,0,0,0,0,0
MKT5150,0,0,0,0,0,0,0,0,0
MK2834,0,0,0,0,0,0,0,0,0
MK3190,0,0,0,1,0,1,0,0,2
MK3192,0,0,0,1,0,1,0,0,2
MK3253,0,0,1,0,0,0,0,0,1
MK3298,0,1,0,0,0,1,0,0,2
MK3839,0,0,0,0,0,0,0,0,0
MK3892,0,1,0,0,0,0,0,0,1
MK3979,0,0,0,1,0,1,0,0,2
MK4336,0,0,0,0,0,0,0,0,0
MK4557,0,0,0,0,0,0,0,0,0
MK4623,0,0,0,0,0,0,0,0,0
MK4666,0,0,0,1,0,0,0,0,1
MK4667,0,0,0,1,0,1,0,0,2
MK4708,0,1,0,0,0,0,0,0,1
MK4709,0,1,1,1,0,1,0,0,4
MK4710,0,1,0,1,0,2,0,0,4
MK4731,0,0,0,0,0,0,0,0,0
MK4732,0,1,1,1,0,1,0,0,4
MK4733,0,1,0,0,0,0,0,0,1
MK4734,0,1,0,1,0,1,0,0,3
MK4736,0,0,0,0,0,1,0,0,1
MK4737,0,0,0,0,0,1,0,0,1
MK4739,0,0,0,0,0,0,0,0,0
MK5354,0,1,0,1,0,1,0,0,3
MK5503,0,1,0,0,0,1,0,0,2
MK5739,0,0,0,0,0,0,0,0,0
MK5976,0,0,0,0,0,0,0,0,0
MK6110,0,1,0,1,0,0,0,0,2
MK6674,0,0,0,0,0,0,0,0,0
MK6694,0,0,0,0,0,0,0,0,0
MK6729,0,0,0,0,0,1,0,0,1
MK6763,0,0,1,0,0,0,0,0,1
MK6845,0,0,0,1,0,1,0,0,2
MK6846,0,0,0,0,0,1,0,0,1
MK6910,0,0,0,0,0,0,0,0,0
MK6959,0,1,0,0,0,0,0,0,1
MK6971,0,0,0,0,0,0,0,0,0
MK7209,0,0,0,0,0,0,0,0,0
MK7212,0,0,0,0,0,0,0,0,0
MK7213,0,0,1,0,0,0,0,0,1
MK7217,0,0,0,0,0,0,0,0,0
MK7218,0,1,0,1,0,0,0,0,2
MK7219,0,0,0,0,0,0,0,0,0
MK7222,0,0,0,0,0,0,0,0,0
MK7242,0,0,0,0,0,0,0,0,0
MK7257,0,0,0,0,0,0,0,0,0
MK7270,0,0,0,0,0,0,0,0,0
MK7275,0,0,0,0,0,0,0,0,0
MK7276,0,0,0,1,0,1,0,0,2
MK7283,0,0,0,0,0,1,0,0,1
MK7285,0,0,0,0,0,0,0,0,0
MK7286,0,1,1,0,0,0,0,0,2
MK7293,0,1,1,0,0,0,0,0,2
MK7303,1,2,1,1,0,1,0,0,6
MK7310,0,1,0,0,0,0,0,0,1
MK7323,0,1,0,0,0,0,0,0,1
MK7324,0,0,1,0,0,0,0,0,1
MK7327,0,0,1,0,0,0,0,0,1
MK7328,0,1,1,0,0,0,0,0,2
MK7332,0,1,0,0,0,0,0,0,1
MK7334,0,0,0,0,0,1,0,0,1
MK7336,0,0,0,0,0,0,0,0,0
MK7338,0,1,0,0,0,1,0,0,2
MK7352,0,0,1,0,0,0,0,0,1
MK7353,0,0,0,0,0,0,0,0,0
MK7354,0,0,0,0,0,0,0,0,0
MK7355,0,1,1,1,0,0,0,0,3
MK7357,0,1,0,0,0,0,0,0,1
MK7358,0,1,0,0,0,1,0,0,2
MK7361,0,0,0,0,0,0,0,0,0
MK7362,0,1,1,1,0,0,0,0,3
MK7378,0,0,0,0,0,0,0,0,0
MK7386,0,0,0,0,0,0,0,0,0
MK7396,0,1,0,1,0,0,0,0,2
MK7422,0,1,0,0,0,0,0,0,1
MK7430,0,0,0,0,0,0,0,0,0
MK7435,0,0,0,0,0,1,0,0,1
MK7442,0,0,0,0,0,1,0,0,1
MK7444,0,0,0,0,0,0,0,0,0
MK7449,0,0,0,0,0,0,0,0,0
